WEIGHT_EMP,WEIGHT_FUEL,WEIGHT_FULL,MAIN_ENG_F,SECOND_ENG_F,MAIN_BURN,SECOND_BURN,ALL_BURN,vs,hs,angle,lat,alt,acc,fuel,weight,thrust,time
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.6045956532578164,1.026591295339677e-14,90.0,4.769011455803644e-13,55.98544385988254,0.7010662035784518,104.58937549019974,269.58937549019976,0.30000000000000016,103.73592926895948
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.6621540155341632,1.0268595948653653e-14,90.0,4.775429328271552e-13,55.94405923391165,0.7010770283119008,104.58521299019974,269.58521299019975,0.30000000000000016,103.79842926895948
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.7163259550452279,1.0271121159649765e-14,90.0,4.781471164247817e-13,55.90192241302664,0.7010872166016873,104.58129534314091,269.58129534314094,0.30000000000000016,103.85725279837125
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.7738830040076224,1.0273804235323935e-14,90.0,4.787892291894894e-13,55.85355472527616,0.7010980419840495,104.5771328431409,269.57713284314093,0.30000000000000016,103.91975279837125
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.8280537074203255,1.0276329522009243e-14,90.0,4.793937191613724e-13,55.8048456836632,0.7011082308846054,104.57321519608207,269.57321519608206,0.30000000000000016,103.97857632778302
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.8822238114859369,1.0278854845393975e-14,90.0,4.799983576816896e-13,55.7529501653405,0.7011184200813113,104.56929754902325,269.56929754902325,0.30000000000000016,104.03739985719479
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.9363933161870363,1.0281380205479198e-14,90.0,4.806031447526001e-13,55.697868205564795,0.7011286095741807,104.56537990196442,269.56537990196443,0.30000000000000016,104.09622338660655
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.9905622215062021,1.028390560226598e-14,90.0,4.812080803762628e-13,55.63959983959384,0.46742360182264564,104.56276813725854,269.56276813725856,0.20000000000000015,104.15504691601832
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.0584784802225171,1.0285589216436032e-14,90.0,4.818131150360532e-13,55.57733639958075,0.23371293312107555,104.5614622549056,269.5614622549056,0.10000000000000014,104.21387044543009
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.1452464219024499,1.0286483640796863e-14,90.0,4.82456020263603e-13,55.50575849821185,3.243418493796213e-16,104.5614622549056,269.5614622549056,1.3877787807814457e-16,104.27637044543009
